Id,ItemClassesKey,Width,Height,Name,InheritsFrom,DropLevel,FlavourTextKey,Implicit_ModsKeys,SizeOnGround,SoundEffectsKey,TagsKeys,ModDomainsKey,IsDropDisabled,ItemVisualIdentityKey,HASH,VendorRecipe_AchievementItemsKeys,Inflection,Equip_AchievementItemsKey,IsCorrupted,Identify_AchievementItemsKeys,ItemThemesKey,IdentifyMagic_AchievementItemsKeys,FragmentBaseItemTypesKey,Unknown0,ItemShopType,Unknown1,Unknown2,Unknown3
Metadata/Items/MicrotransactionItemEffects/MicrotransactionBlueFlameIncinerate,"<40, 0>",1,1,Efecto de Llama Azul para Incinerar,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<226, 0>",2928036389,[],M,"<null, null>",False,[],"<11, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionSawbladeCyclone,"<40, 0>",1,1,Efecto de Hojas de Sierra para Ciclón,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<227, 0>",2769176822,[],M,"<null, null>",False,[],"<169, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionWhiteCyclone,"<40, 0>",1,1,Efecto Blanco para Ciclón,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<228, 0>",2408853939,[],M,"<null, null>",False,[],"<39, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionBlueCyclone,"<40, 0>",1,1,Efecto Azul para Ciclón,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<229, 0>",2940506284,[],M,"<null, null>",False,[],"<39, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionStormcloudArcticArmour,"<40, 0>",1,1,Efecto de nubes de tormenta para Armadura Ártica,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<230, 0>",3239509587,[],M,"<null, null>",False,[],"<10, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionGreenSearingBond,"<40, 0>",1,1,Efecto de Atadura Abrasadora Verde,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<231, 0>",2338015984,[],M,"<null, null>",False,[],"<39, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionDemonHandCleave,"<40, 0>",1,1,Efecto de Mano de Demonio para Hendidura,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<232, 0>",2259493049,[],M,"<null, null>",False,[],"<8, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionDisciplineBarrier,"<40, 0>",1,1,Efecto de Campo de Fuerza para Aura,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<233, 0>",3851847741,[],M,"<null, null>",False,[],"<11, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionWrathSkull,"<40, 0>",1,1,Efecto de Calavera de Relámpago para Aura,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<234, 0>",1088383762,[],M,"<null, null>",False,[],"<20, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionAngerSkull,"<40, 0>",1,1,Efecto de Calavera Infernal para Aura,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<235, 0>",2013147998,[],M,"<null, null>",False,[],"<0, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionHatredSkull,"<40, 0>",1,1,Efecto de Calavera Ártica para Aura,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<236, 0>",2932955955,[],M,"<null, null>",False,[],"<10, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionSpectralThrowGolden,"<40, 0>",1,1,Efecto Dorado para Lanzamiento Espectral,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<237, 0>",2506744414,[],M,"<null, null>",False,[],"<24, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionSpectralThrowEbony,"<40, 0>",1,1,OLD VERSION - DO NOT USE,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<228, 0>",27741197,[],M,"<null, null>",False,[],"<39, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionSpectralThrowSeraph,"<40, 0>",1,1,Efecto de Serafín para Lanzamiento Espectral,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<238, 0>",2023086110,[],M,"<null, null>",False,[],"<15, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionOlmecTotem,"<40, 0>",1,1,Aspecto de Tótem Olmeca,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<239, 0>",61230421,[],M,"<null, null>",False,[],"<29, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionAlternateStormCall,"<40, 0>",1,1,Efecto Tribal para Llamado de Tormenta,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<240, 0>",2688507078,[],M,"<null, null>",False,[],"<29, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionArcticIceNova,"<40, 0>",1,1,Efecto Ártico para Nova de Hielo,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<241, 0>",1092095353,[],M,"<null, null>",False,[],"<10, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionGoreGlacialCascade,"<40, 0>",1,1,Efecto Sangriento para Cascada Glacial,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<242, 0>",1385121691,[],M,"<null, null>",False,[],"<4, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionSpiritClarity,"<40, 0>",1,1,Efecto de Nexo del Alma para Aura,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<243, 0>",1971673018,[],M,"<null, null>",False,[],"<11, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionGhostflameSummonRagingSpirit,"<40, 0>",1,1,Efecto de Llama Fantasmal para Espíritus Encolerizados,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<244, 0>",627217422,[],M,"<null, null>",False,[],"<5, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionRadiantWeapon,"<40, 0>",1,1,Efecto de Arma Radiante,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<246, 0>",533511462,[],M,"<null, null>",False,[],"<19, 0>",[],<null>,False,"<21, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionArcaneWeapon,"<40, 0>",1,1,Efecto de Arma Arcano,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<247, 0>",801143380,[],M,"<null, null>",False,[],"<11, 0>",[],<null>,False,"<21, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionAcidWeapon,"<40, 0>",1,1,Efecto de Arma Ácido,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<248, 0>",1902053682,[],M,"<null, null>",False,[],"<21, 0>",[],<null>,False,"<21, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionVerdantWeapon,"<40, 0>",1,1,Efecto de Arma Verde,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<249, 0>",2405872915,[],M,"<null, null>",False,[],"<14, 0>",[],<null>,False,"<21, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionNecroticWeapon,"<40, 0>",1,1,Efecto de Arma Necrótica,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<250, 0>",710341476,[],M,"<null, null>",False,[],"<1, 0>",[],<null>,False,"<21, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionVampiricWeapon,"<40, 0>",1,1,Efecto de Arma Vampírico,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<251, 0>",3099431929,[],M,"<null, null>",False,[],"<13, 0>",[],<null>,False,"<21, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionTurquoiseWeapon,"<40, 0>",1,1,Efecto de Arma Turquesa,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<252, 0>",899578160,[],M,"<null, null>",False,[],"<39, 0>",[],<null>,False,"<21, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionEbonyWeapon,"<40, 0>",1,1,Efecto de Arma de Ébano,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<253, 0>",1441453336,[],M,"<null, null>",False,[],"<6, 0>",[],<null>,False,"<21, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionBlueWeapon,"<40, 0>",1,1,Efecto de Arma Celeste,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<254, 0>",1776479646,[],M,"<null, null>",False,[],"<39, 0>",[],<null>,False,"<21, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionGreenWeapon,"<40, 0>",1,1,Efecto de Arma Esmeralda,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<255, 0>",2295653941,[],M,"<null, null>",False,[],"<26, 0>",[],<null>,False,"<21, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionPurpleWeapon,"<40, 0>",1,1,Efecto de Arma Lavanda,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<256, 0>",1262444634,[],M,"<null, null>",False,[],"<39, 0>",[],<null>,False,"<21, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionRedWeapon,"<40, 0>",1,1,Efecto de Arma Carmesí,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<257, 0>",286953513,[],M,"<null, null>",False,[],"<22, 0>",[],<null>,False,"<21, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionWhiteWeapon,"<40, 0>",1,1,Efecto de Arma Blanco,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<258, 0>",3845745611,[],M,"<null, null>",False,[],"<39, 0>",[],<null>,False,"<21, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionYellowWeapon,"<40, 0>",1,1,Efecto de Arma Amarillo,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<258, 0>",529388771,[],M,"<null, null>",False,[],"<39, 0>",[],<null>,False,"<21, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionHeartWeapon,"<40, 0>",2,2,Efecto de Arma de Corazón de San Valentín (2013),Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<260, 0>",4135051557,[],M,"<null, null>",False,[],"<39, 0>",[],<null>,False,"<21, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionHeartWeapon2014,"<40, 0>",2,2,Efecto de Arma de Corazón de San Valentín (2014),Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<260, 0>",2049500235,[],M,"<null, null>",False,[],"<39, 0>",[],<null>,False,"<21, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionHeartWeapon2015,"<40, 0>",2,2,Efecto de Arma de Corazón de San Valentín (2015),Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<260, 0>",2067346052,[],M,"<null, null>",False,[],"<39, 0>",[],<null>,False,"<21, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionIvoryWeapon,"<40, 0>",1,1,Efecto de Arma de Marfil,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<261, 0>",1670966333,[],M,"<null, null>",False,[],"<39, 0>",[],<null>,False,"<21, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionRegalWeapon,"<40, 0>",1,1,Efecto de Arma Regio,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<262, 0>",1306897177,[],M,"<null, null>",False,[],"<32, 0>",[],<null>,False,"<21, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionDivineWeapon,"<40, 0>",1,1,Efecto de Arma Divino,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<263, 0>",715224834,[],M,"<null, null>",False,[],"<32, 0>",[],<null>,False,"<21, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionExaltedWeapon,"<40, 0>",1,1,Efecto de Arma Exaltado,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<264, 0>",1674802697,[],M,"<null, null>",False,[],"<32, 0>",[],<null>,False,"<21, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionEternalWeapon,"<40, 0>",1,1,Efecto de Arma Eterno,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<265, 0>",742041502,[],M,"<null, null>",False,[],"<32, 0>",[],<null>,False,"<21, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionArcticWeapon,"<40, 0>",1,1,Efecto de Arma Ártico,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<266, 0>",1996781695,[],M,"<null, null>",False,[],"<10, 0>",[],<null>,False,"<21, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionInfernalWeapon,"<40, 0>",1,1,Efecto de Arma Infernal,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<267, 0>",3394877902,[],M,"<null, null>",False,[],"<0, 0>",[],<null>,False,"<21, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionLightningWeapon,"<40, 0>",1,1,Efecto de Arma de Rayo,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<268, 0>",3025799630,[],M,"<null, null>",False,[],"<20, 0>",[],<null>,False,"<21, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionSeraphWeapon,"<40, 0>",1,1,Efecto de Arma de Serafín,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<269, 0>",3093917843,[],M,"<null, null>",False,[],"<15, 0>",[],<null>,False,"<21, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionGhostFlameWeapon,"<40, 0>",1,1,Efecto de Arma de Llama Fantasmal,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<270, 0>",2818452983,[],M,"<null, null>",False,[],"<5, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionCarnageWeapon,"<40, 0>",1,1,Efecto de Arma de Matanza,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<271, 0>",2497985731,[],M,"<null, null>",False,[],"<70, 0>",[],<null>,False,"<21, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionInfernalFootprints,"<40, 0>",1,1,Efecto de Huellas Infernal,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<272, 0>",3404644851,[],M,"<null, null>",False,[],"<0, 0>",[],<null>,False,"<8, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionLightningFootprints,"<40, 0>",1,1,Efecto de Huellas de Rayo,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<273, 0>",4037587836,[],M,"<null, null>",False,[],"<20, 0>",[],<null>,False,"<8, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionArcticFootprints,"<40, 0>",1,1,Efecto de Huellas Ártico,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<274, 0>",2374138758,[],M,"<null, null>",False,[],"<10, 0>",[],<null>,False,"<8, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionEbonyFootprints,"<40, 0>",1,1,Efecto de Huellas de Ébano,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<275, 0>",1427353266,[],M,"<null, null>",False,[],"<6, 0>",[],<null>,False,"<8, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionVampiricFootprints,"<40, 0>",1,1,Efecto de Huellas Vampírico,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<276, 0>",1648295367,[],M,"<null, null>",False,[],"<13, 0>",[],<null>,False,"<8, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionRadiantFootprints,"<40, 0>",1,1,Efecto de Huellas Radiante,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<277, 0>",2387798313,[],M,"<null, null>",False,[],"<19, 0>",[],<null>,False,"<8, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionNecroticFootprints,"<40, 0>",1,1,Efecto de Huellas Necróticas,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<278, 0>",489657431,[],M,"<null, null>",False,[],"<1, 0>",[],<null>,False,"<8, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionGoreFootprints,"<40, 0>",1,1,Efecto de Huellas Sangriento,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<279, 0>",3763555901,[],M,"<null, null>",False,[],"<4, 0>",[],<null>,False,"<8, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionRazerFootprints,"<40, 0>",1,1,Efecto de Huellas de Razer,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<280, 0>",722487480,[],M,"<null, null>",False,[],"<39, 0>",[],<null>,False,"<8, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionSeraphFootprints,"<40, 0>",1,1,Efecto de Huellas de Serafín,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<281, 0>",996866746,[],M,"<null, null>",False,[],"<15, 0>",[],<null>,False,"<8, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionReaperFootprints,"<40, 0>",1,1,Efecto de Huellas de la Muerte,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<282, 0>",532977073,[],M,"<null, null>",False,[],"<6, 0>",[],<null>,False,"<8, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionVerdantFootprints,"<40, 0>",1,1,Efecto de Huellas Verde,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<283, 0>",2684910887,[],M,"<null, null>",False,[],"<14, 0>",[],<null>,False,"<8, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionGhostFlameFootprints,"<40, 0>",1,1,Efecto de Huellas de Llama Fantasmal,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<284, 0>",2945461272,[],M,"<null, null>",False,[],"<5, 0>",[],<null>,False,"<8, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionGhostFlameSkull,"<40, 0>",1,1,Calavera de Llamas Fantasmales,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<285, 0>",954042351,[],F,"<null, null>",False,[],"<5, 0>",[],<null>,False,"<11, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionSkullHelmet1,"<40, 0>",1,1,Calavera Grabada,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<286, 0>",4011387700,[],F,"<null, null>",False,[],"<39, 0>",[],<null>,False,"<11, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionSkullHelmet5,"<40, 0>",1,1,Calavera Cristalizada,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<287, 0>",2791508514,[],F,"<null, null>",False,[],"<39, 0>",[],<null>,False,"<11, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionSkullHelmet2,"<40, 0>",1,1,Calavera Ornamental,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<288, 0>",4201939748,[],F,"<null, null>",False,[],"<39, 0>",[],<null>,False,"<11, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionSkullHelmet3,"<40, 0>",1,1,Calavera de Verano,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<289, 0>",1635029630,[],F,"<null, null>",False,[],"<58, 0>",[],<null>,False,"<11, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionSkullHelmet4,"<40, 0>",1,1,Calavera Dorada,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<290, 0>",1429115586,[],F,"<null, null>",False,[],"<39, 0>",[],<null>,False,"<11, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionWings1,"<40, 0>",2,2,Accesorio para la Espalda Básico del Exiliado,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<308, 0>",3400669584,[],M,"<null, null>",False,[],"<39, 0>",[],<null>,False,"<2, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionSack1,"<40, 0>",2,2,Accesorio para la Espalda de Bolsa de Regalos ,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<309, 0>",3983232371,[],M,"<null, null>",False,[],"<39, 0>",[],<null>,False,"<2, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionSupporterWings1,"<40, 0>",2,2,Accesorio para la Espalda de Suministros del Sobreviviente,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<310, 0>",2811442054,[],M,"<null, null>",False,[],"<33, 0>",[],<null>,False,"<2, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionSupporterWings2,"<40, 0>",2,2,Accesorio para la Espalda de Marca de Guerrero,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<311, 0>",1952187367,[],M,"<null, null>",False,[],"<33, 0>",[],<null>,False,"<2, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionSupporterWings3,"<40, 0>",2,2,Accesorio para la Espalda La Hora del Campeón,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<312, 0>",2211137339,[],M,"<null, null>",False,[],"<33, 0>",[],<null>,False,"<2, 0>","<null, null>","<null, null>",False
