Id,Text,XBoxText,XBoxText2,HASH32,PlaystationText
LabyrinthToggleStatueColdInfoString,"Grants Izaro extra Cold Damage while active
Grants Izaro Freeze chance while active
Grants Izaro Cold Damage reduction while active
Reactivates periodically
Click to deactivate","Grants Izaro extra Cold Damage while active
Grants Izaro Freeze chance while active
Grants Izaro Cold Damage reduction while active
Reactivates periodically
Use to deactivate",,3397607227,
LabyrinthToggleStatueLightningInfoString,"Grants Izaro extra Lightning Damage while active
 Grants Izaro Shock chance while active
Grants Izaro Lightning Damage reduction while active
Reactivates periodically
Click to deactivate","Grants Izaro extra Lightning Damage while active
 Grants Izaro Shock chance while active
Grants Izaro Lightning Damage reduction while active
Reactivates periodically
Use to deactivate",,1068557139,
LabyrinthToggleStatueFireInfoStringDoodad,"Grants Izaro extra Fire Damage
Grants Izaro Ignite chance
Grants Izaro Fire Damage reduction",,,1322685139,
LabyrinthToggleStatueColdInfoStringDoodad,"Grants Izaro extra Cold Damage
Grants Izaro Freeze chance
Grants Izaro Cold Damage reduction",,,2792121180,
LabyrinthToggleStatueLightningInfoStringDoodad,"Grants Izaro extra Lightning Damage
 Grants Izaro Shock chance
Grants Izaro Lightning Damage reduction",,,1478296635,
LabyrinthToggleStatueFireNameString,Conduit of Flames,,,617948976,
LabyrinthToggleStatueColdNameString,Conduit of Frost,,,498524113,
LabyrinthToggleStatueLightningNameString,Conduit of Storms,,,3886496809,
LabyrinthChargeDisruptorCount,Izaro has additional Charges,,,2617604524,
ReminderTextDamageTypes,"(The Damage Types are Physical, Fire, Cold, Lightning, and Chaos)",,,3970541474,
LabyrinthElementalsFireInfoString,"Grants Izaro extra Fire Damage when Absorbed
Absorbed by Izaro when nearby",,,210724440,
LabyrinthElementalsColdInfoString,"Grants Izaro extra Cold Damage when Absorbed
Absorbed by Izaro when nearby",,,334453375,
LabyrinthElementalsLightningInfoString,"Grants Izaro extra Lightning Damage when Absorbed
Absorbed by Izaro when nearby",,,2104101853,
LabyrinthChronoStatueFireInfoString,"Casts Flame Beacons when at Full Life
Loses all Life on Cast
Regenerates Life
Cannot Die",,,2956542631,
LabyrinthChronoStatueColdInfoString,"Casts Ice Beacons when at Full Life
Loses all Life on Cast
Regenerates Life
Cannot Die",,,3139652793,
LabyrinthChronoStatueLightningInfoString,"Casts Lightning Beacons when at Full Life
Loses all Life on Cast
Regenerates Life
Cannot Die",,,4083303379,
LabyrinthChronoStatueFireInfoStringPhase2,"Casts Flame Beacons when at Full Life
Loses all Life on Cast
Regenerates Life
Cannot be Damaged",,,3837979965,
LabyrinthChronoStatueColdInfoStringPhase2,"Casts Ice Beacons when at Full Life
Loses all Life on Cast
Regenerates Life
Cannot be Damaged",,,2042252018,
LabyrinthChronoStatueLightningInfoStringPhase2,"Casts Lightning Beacons when at Full Life
Loses all Life on Cast
Regenerates Life
Cannot be Damaged",,,3960596945,
LabyrinthChronoStatueNameString,"Flame Idol
Frost Idol
Storm Idol",,,852529808,
LabyrinthPortalsInfoString,Summons Izaro's Guardians,,,1789146961,
LabyrinthGargoylesSpeedInfoString,"Resistant to Damage while inactive
Vulnerable while being activated
Grants Izaro Speed while active",,,3296403208,
LabyrinthGargoylesDamageInfoString,"Resistant to Damage while inactive
Vulnerable while being activated
Grants Izaro Damage while active",,,1804732706,
LabyrinthGargoylesDamageTakenInfoString,"Resistant to Damage while inactive
Vulnerable while being activated
Grants Izaro Damage Reduction while active",,,3378298343,
LabyrinthPylonsTemporalChainsInfoString,"Applies Temporal Chains to players in the area
Casts Empowered Temporal Chains on death",,,436262556,
LabyrinthPylonsVulnerabilityInfoString,"Applies Vulnerability to players in the area
Casts Empowered Vulnerability on death",,,1334961637,
LabyrinthPylonsElementalWeaknessInfoString,"Applies Elemental Weakness to players in the area
Casts Empowered Elemental Weakness on death",,,2009780686,
LabyrinthPylonsTemporalChainsNameString,Font of Lethargy,,,3738815588,
LabyrinthPylonsVulnerabilityNameString,Font of Fragility,,,2793319682,
LabyrinthPylonsElementalWeaknessNameString,Font of Elements,,,3760531390,
LabyrinthPylonsTemporalChainsInfoStringDoodad,Applies Temporal Chains to players in the area,,,3469326011,
LabyrinthPylonsVulnerabilityInfoStringDoodad,Applies Vulnerability to players in the area,,,3306953463,
LabyrinthPylonsElementalWeaknessInfoStringDoodad,Applies Elemental Weakness to players in the area,,,371661196,
MonsterEnragesInfoString,Enrages,,,244139408,
MonsterCastsDamageReflectionInfoString,Casts Damage Reflection,,,3713584660,
ReminderTextRecently,(Recently refers to the past 4 seconds),,,4056672071,
ReminderTextAscendantMarauderNodes,(You can only take one of the three Marauder Ascendancy passives),,,1677092706,
ReminderTextAscendantRangerNodes,(You can only take one of the three Ranger Ascendancy passives),,,3438163564,
ReminderTextAscendantWitchNodes,(You can only take one of the three Witch Ascendancy passives),,,3647263590,
ReminderTextAscendantDuelistNodes,(You can only take one of the three Duelist Ascendancy passives),,,3120246679,
ReminderTextAscendantTemplarNodes,(You can only take one of the three Templar Ascendancy passives),,,2163101548,
ReminderTextAscendantShadowNodes,(You can only take one of the three Shadow Ascendancy passives),,,3284551899,
AbandonLabyrinthMessage,"Warning, you are about to abandon this Labyrinth. Are you sure you want to do this?",,,2483871065,
AbandonLabyrinthUnascendedMessage,"Warning, you have not used the Altar of Ascendancy. Are you sure you want to leave?",,,2217643159,
GoldenKeyDescription,This item is required to open a Golden Door located in the Labyrinth. This item will drop on the ground when leaving the Labyrinth.,,,2994503852,
SilverKeyDescription,This item is required to open a Silver Door located in the Labyrinth. This item will drop on the ground when leaving the Labyrinth.,,,766877213,
TreasureKeyDescription,This item is required to open one of Izaro's Treasure Chests located in the Labyrinth. This item will drop on the ground when leaving the Labyrinth.,,,3359562330,
ReminderTextIgnoreResistances,(Ignoring Resistances means your Damage cannot be modified in any way by any Resistance stats),,,2423577955,
ItemDisplayStringRarity,Rarity,,,3153992599,
ItemDisplayStringMagic,Magic,,,2257577587,
ItemDisplayStringRare,Rare,,,746463257,
ItemDisplayStringUnique,Unique,,,3533728202,
ItemDisplayStringGem,Gem,,,2637819242,
ItemDisplayStringCurrency,Currency,,,508750607,
ItemDisplayStringNormal,Normal,,,1221040687,
ItemDisplayStringSockets,Sockets,,,735098215,
ItemDisplayStringItemLevel,Item Level,,,704661028,
ItemDisplayStringTalismanTier,Talisman Tier,,,3301870658,
ItemDisplayStringNextLevelRequirements,Next-level requirements,,,2660755741,
ItemDisplayStringNote,Note,,,1194456236,
GrandmasterSaveFailed,Failed to save Grandmaster. Please log out of this character and contact customer support.,,,1489923599,
CreateTencentAccountWindowMessage,In order to log in with Tencent you must first create a Tencent Path of Exile account.,,,441531736,
CreateTencentAccountWindowTitleLabel,Create New Account,,,1173850322,
CreateTencentAccountWindowAccountNameTextboxEmptyString,Type desired account name here...,,,1580822983,
CreateTencentAccountWindowAccountNameLabel,Account name,,,1812968446,
CreateTencentAccountWindowCreateButton,Create,,,3826371423,
Price,b/o,,,4273567740,
ExactPrice,price,,,2895639726,
PurchaseMTXResultTimeout,A timeout has occurred while purchasing the item.  The purchase may have been successful so please wait a minute then check that your points balance has changed.,,,3315493960,
PurchasePackageResultTimeout,A timeout has occurred while purchasing the package.  The purchase may have been successful so please wait a minute then check that your points balance has changed.,,,623826638,
HealthyGamingNotice,,,,491591099,
ItemDescriptionItemisedProphecy,Right-click to add this prophecy to your character.,Press <<xbox_button_a>> to add this prophecy to your character.,,4173733258,
ItemDescriptionItemisedCapturedMonster,Right-click to add this to your bestiary.,Press <<xbox_button_a>> to add this to your bestiary.,,2709805833,
ProphecyTabItemiseButton,Seal,Seal Prophecy,,3659512090,
ProphecyTabSeekButton,Seek,Seek Prophecy,,2110181412,
ProphecyTabName,Prophecies,,,1676768581,
ItemWarningApplyingAccountBoundCurrency,You are trying to use an account-bound currency item on another item. This will bind the resultant item. Do you want to proceed?,,,1051492745,
MonsterGoatmanFireShamanChampionInfoString,"Casts Rolling Magma
Casts Fireball
Casts Molten Shell",,,3174505942,
MonsterBanditMeleeChampionInfoString,Enrages,,,50311508,
MonsterBanditRangedChampionInfoString,"Uses Blast Rain
Uses Explosive Arrow",,,3318272726,
MonsterGhostPirateChampionInfoString,Uses Spectral Throw,,,2379656135,
TutorialQuestRewardJewellersOrbTutorial,A Jeweller's Orb will reforge an item with new random sockets and colours.,,,754046922,
TutorialQuestRewardFusingOrbTutorial,An Orb of Fusing will reforge an item with new random links between sockets.,,,4282507875,
ReminderTextTaunt,"(Enemies you Taunt can only target you, and deal 10% less damage to anyone else. Taunt lasts for 3 seconds)",,,3995964918,
TabContainerClickToHideTabList,Click to hide the tab list,,,2402435743,
SocialPanelPublicPartyJoin,Join,,,1746899886,
ProphecyQuestTrackerComplete,Prophecy fulfilled.,,,2869231293,
ProphecyQuestTrackerEinhar,You will find Einhar and complete his mission.,,,3041541822,
ProphecyQuestTrackerAlva,You will find Alva and complete her mission.,,,3960126354,
ProphecyQuestTrackerNiko,You will find Niko and complete his mission.,,,3696712840,
ProphecyQuestTrackerZana,You will find Zana and complete her mission.,,,2198534,
ProphecyQuestTrackerJun,You will find Jun and complete her mission.,,,1522430404,
ProphecyQuestTrackerRareZombies,You will defeat the seven powerful undead.,,,1657302433,
ProphecyQuestTrackerMagicNecromancers,You will defeat the powerful necromancers and their minions.,,,2532585231,
ProphecyQuestTrackerWickedKing1,You will be ambushed by the Plaguemaw's Golem.,,,1681010543,
ProphecyQuestTrackerWickedKing1b,You will defeat the Plaguemaw's golem.,,,3637894061,
ProphecyQuestTrackerWickedKing2,You will defeat the Plaguemaw's followers.,,,803195405,
ProphecyQuestTrackerWickedKing3,You will defeat the Plaguemaw's ambush.,,,1987150616,
ProphecyQuestTrackerWickedKing4,You will defeat the Plaguemaw's ambush.,,,285744306,
ProphecyQuestTrackerWickedKing5,You will defeat the Plaguemaw.,,,1970370057,
ProphecyQuestTrackerShadowQueen1,You will read the Letter to the Council.,,,2153778378,
ProphecyQuestTrackerShadowQueen2,You will find and destroy the Whisperer's tome.,,,2416666759,
ProphecyQuestTrackerShadowQueen3,You will defeat Shavronne and the tome she drops.,,,2686138063,
ProphecyQuestTrackerShadowQueen4,You will destroy the Whisperer's tome.,,,3203767466,
ProphecyQuestTrackerShadowQueen5,You will destroy the Whisperer's deadly tome.,,,823928062,
ProphecyQuestTrackerVerdantKing1,You will destroy the Feral Lord's animals.,,,3095447607,
ProphecyQuestTrackerVerdantKing2,You will destroy the Feral Lord's beast.,,,875333533,
ProphecyQuestTrackerVerdantKing3,You will destroy the Feral Lord's animals.,,,4114036357,
ProphecyQuestTrackerVerdantKing4,You will destroy the Feral Lord's vulture.,,,1734316679,
ProphecyQuestTrackerVerdantKing5,You will destroy the Feral Lord's rhoa.,,,1604835626,
ProphecyQuestTrackerHollowQueen1,You will defeat the Unbreathing Queen's spectres.,,,3078938499,
ProphecyQuestTrackerHollowQueen2,You will defeat the Unbreathing Queen's hero.,,,2011343575,
ProphecyQuestTrackerHollowQueen3,You will defeat the Unbreathing Queen's hero.,,,92434815,
ProphecyQuestTrackerHollowQueen4,You will defeat the Unbreathing Queen's hero.,,,2364842792,
ProphecyQuestTrackerHollowQueen5,You will defeat the Unbreathing Queen.,,,3823265153,
ProphecyQuestTrackerThaumaturgists1,You will read Shavronne's Journal.,,,3017812,
ProphecyQuestTrackerThaumaturgists2,You will read Doedre's Proclamation.,,,668556098,
ProphecyQuestTrackerThaumaturgists3,You will inspect the Ancient Reverie Device.,,,1051622692,
ProphecyQuestTrackerThaumaturgists4,You will read Malachai's Dedication.,,,572279704,
ProphecyQuestTrackerAncientRivalries1,You will defeat Brutus while using a Shavronne item.,,,1473411006,
ProphecyQuestTrackerAncientRivalries2,You will defeat Voll while using a Doedre item.,,,1860488551,
ProphecyQuestTrackerAncientRivalries3,You will defeat Kaom while using a Lioneye item.,,,3176166913,
ProphecyQuestTrackerAncientRivalries4,You will defeat Malachai while using a Victario item.,,,1224094657,
ProphecyQuestTrackerAmbitiousBandit1,You will defeat the roaming bandits.,,,3470845185,
ProphecyQuestTrackerAmbitiousBandit2,You will defeat the roaming bandits.,,,3976328530,
ProphecyQuestTrackerAmbitiousBandit3,You will defeat the roaming bandits and their leader.,,,1548073872,
ProphecyQuestTrackerDeadlyRivalry1,You will defeat the rival Exile.,,,2197564187,
ProphecyQuestTrackerDeadlyRivalry2,You will defeat the rival Exile.,,,3280542572,
ProphecyQuestTrackerDeadlyRivalry3,You will defeat the rival Exile.,,,410683377,
ProphecyQuestTrackerDeadlyRivalry4,You will defeat the rival Exile.,,,3077200311,
ProphecyQuestTrackerDeadlyRivalry5,You will defeat the rival Exile and their allies.,,,3171030382,
ProphecyQuestTrackerCraftingRitual1,You will use an Orb of Transmutation on an Onyx Amulet.,,,341609646,
ProphecyQuestTrackerCraftingRitual2,You will use an Orb of Augmentation on the Onyx Amulet of Variegation.,,,1937666754,
ProphecyQuestTrackerCraftingRitual3,You will use a Regal Orb on the Rotund Onyx Amulet of Variegation.,,,1495416642,
ProphecyQuestTrackerCraftingRitual4,You will use an Exalted Orb on the rare Onyx Amulet.,,,1287196700,
ProphecyQuestTrackerKeeperOfThePeace1,You will defeat the roaming Warbands.,,,1579208623,
ProphecyQuestTrackerKeeperOfThePeace2,You will defeat the roaming Warbands.,,,2063617722,
ProphecyQuestTrackerKeeperOfThePeace3,You will defeat the roaming Warbands.,,,2349660540,
ProphecyQuestTrackerKeeperOfThePeace4,You will defeat the roaming Warbands and their leader.,,,1368727352,
ProphecyQuestTrackerBeyondCult1,You will slay the Bameth Cultists.,,,3179439102,
ProphecyQuestTrackerBeyondCult1b,You will slay the Bameth Cultists and the monsters from Beyond.,,,2109753616,
ProphecyQuestTrackerBeyondCult2,You will slay the Herald of Bameth.,,,185829735,
ProphecyQuestTrackerBeyondCult2b,"You will slay Bameth, Shifting Darkness.",,,1851276188,
ProphecyQuestTrackerAnarchysEnd1,You will defeat the Rogue Exile.,,,402704802,
ProphecyQuestTrackerAnarchysEnd2,You will defeat two Rogue Exiles.,,,2283154530,
ProphecyQuestTrackerAnarchysEnd3,You will defeat four Rogue Exiles.,,,2247021157,
ProphecyQuestTrackerAnarchysEnd4,You will defeat six Rogue Exiles.,,,492800449,
ProphecyQuestTrackerDayOfSacrifice1,You will defeat a powerful Vaal fallen.,,,41130432,
ProphecyQuestTrackerDayOfSacrifice2,You will obtain Sacrifice at Noon from a corrupted rare Strongbox.,,,2858163797,
ProphecyQuestTrackerDayOfSacrifice3,You will enter a difficult hidden Vaal area.,,,1767046291,
ProphecyQuestTrackerDayOfSacrifice4,You will encounter an invading foe.,,,926792708,
ProphecyQuestTrackerTwinnedMapBosses,You will slay the twinned bosses.,,,2317111342,
ProphecyQuestTrackerExtraRogueExiles,You will slay the Rogue Exiles.,,,1502352788,
ProphecyQuestTrackerExtraStrongboxes,You will open the Strongboxes,,,2389208641,
ProphecyQuestTrackerExtraVaalSideArea,You will enter a Vaal side area.,,,4019527909,
ItemErrorProphecyNoSpace,You have no space for more Prophecies.,,,119311464,
ItemErrorProphecyFamilyConflict,This Prophecy conflicts with another you already have.,,,3351963730,
ItemErrorProphecyChainConflict,You already have a Prophecy in this Chain.,,,3999022945,
ProphecyQuestTrackerMapShavronneBrutus,You will defeat Brutus and the Echo of Shavronne.,,,2220732708,
ProphecyQuestTrackerMapKoleBrutus,You will defeat Kole and Brutus.,,,366974354,
ProphecyQuestTrackerMapDoedreStoneCircle,You will defeat the Echo of Doedre.,,,1775702455,
ProphecyQuestTrackerMapKadakaKuduku,You will defeat Kuduku and Kadaka.,,,1077971131,
ProphecyQuestTrackerMapMaligaroFidelitas,You will defeat Fidelitas and the Echo of Maligaro.,,,2997065516,
ProphecyQuestTrackerMapDaressoMerveil,You will defeat Merveil and the Echo of Daresso.,,,1837294737,
ProphecyQuestTrackerMapExtraHaku,You will complete Haku's mission.,,,4135647934,
ProphecyQuestTrackerMapExtraTora,You will complete Tora's mission.,,,1724963365,
ProphecyQuestTrackerMapExtraCatarina,You will complete Catarina's mission.,,,3117208352,
ProphecyQuestTrackerMapExtraVagan,You will complete Vagan's mission.,,,3870756381,
ProphecyQuestTrackerMapExtraElreon,You will complete Elreon's mission.,,,2525635303,
ProphecyQuestTrackerMapExtraVorici,You will complete Vorici's mission.,,,946833656,
ProphecyQuestTrackerMapExtraZana,You will complete Zana's mission.,,,322756478,
ProphecyQuestTrackerMysteriousInvaders,You will defeat the monsters from Beyond.,,,2643748332,
ProphecyQuestTrackerUndeadSpawnInOldFields,You will defeat the undead uprising.,,,3578838433,
ProphecyQuestTrackerMapTwinned,You will defeat the twinned bosses.,,,3805040750,
NavaliNotEnoughCoinsToSeek,You do not have enough coins to seek a Prophecy.,,,3783372310,
NavaliNotEnoughCoinsToSeal,You do not have enough coins to seal this Prophecy.,,,4270969008,
ProphecySealConfirmationText,Seal Prophecy for 1 coin?,,,3806068853,
ProphecySealConfirmationTextPlural,Seal Prophecy for {0} coins?,,,870109413,
NavaliPropheciesFull,You cannot seek a new Prophecy because you already have the maximum number of Prophecies.,,,1473961323,
ProphecyQuestTrackerUniqueFireGolemAtFireFurysCamp,You will defeat the Hateful Fire at Fire Fury's camp.,,,999908543,
ProphecyQuestTrackerFarmerSkeletonsAtRuinedHouse,You will halt the undead invasion in the ruined house.,,,1874889952,
ProphecyQuestTrackerKaruiWarriorsNearWeatheredCarvings,You will defeat the Karui spirits near the Weathered Carvings.,,,260944387,
ProphecyQuestTrackerWeaponsRiseUpAroundLioneyesStandard,You will defeat the risen weapons around Lioneye's Standard.,,,676435343,
ProphecyQuestTrackerGoldenWaterElementalsRiseFromGoldPiles,You will defeat the Bubbling Gold that rise from the gold piles.,,,738151002,
ProphecyQuestTrackerChildOfLunarisAppearsInChapel,You will defeat the Child of Lunaris in the ruined chapel.,,,110955046,
ProphecyQuestTrackerArmyOfUndeadSoldiersAppearInRuinedFortress,You will defeat the undead army in the ruined fortress.,,,87622375,
ProphecyQuestTrackerTheStockkeeperAppears,You will defeat the Stockkeeper hiding in a warehouse.,,,2195245475,
ProphecyQuestTrackerUniqueLightningGolemAppearsOutsideBubble,You will defeat the Energy Aberration near the bridge.,,,1726716794,
ProphecyQuestTrackerTwoUniqueBlackguardCaptainsAppearAtFarEnd,You will defeat the two Blackguard Captains near the bridge.,,,1900788926,
ProphecyQuestTrackerUniqueZombieBlackguardAtRuinedCart,You will defeat the undead Blackguard near the ruined cart.,,,3956408086,
ProphecyQuestTrackerRareLunarisMiscreationsAppearAtScionCage,You will defeat the Miscreations that have escaped the device.,,,4214015549,
ProphecyQuestTrackerTier1MapsSpawnedAtMapDevice,You will discover relics left near the Ancient Reverie Device.,,,293346236,
ProphecyQuestTrackerAreaAllRaresAreCloned,You will encounter powerful twinned monsters.,,,780680220,
ProphecyQuestTrackerAreaAllUniquesArePossessedByTormentedSpirits,You will discover very powerful monsters possessed by Tormented Spirits.,,,2393001127,
ProphecyQuestTrackerMapTempest,You will encounter tempests in this area.,,,2407145601,
ProphecyCompleteTitle,Prophecy Complete,,,2589517030,
ProphecyQuestTrackerAreaSpawnsUndead,You will encounter groups of undead in this area.,,,762578125,
ProphecyQuestTrackerAreaSpawnsInsectsAndQueens,You will encounter swarms of insects in this area.,,,1229663746,
ProphecyQuestTrackerAreaSpawnsSeaWitchesAndSpawn,You will encounter clusters of Fated Sirens in this area.,,,1189754565,
ProphecyQuestTrackerAreaSpawnsRareDevourers,You will encounter powerful Devourers in this area.,,,2202609662,
ProphecyQuestTrackerRatFlood,You will discover a plague of rats.,,,3969752704,
ProphecyQuestTrackerFrogFlood,You will discover a plague of frogs.,,,2520500130,
ProphecyQuestTrackerVaalInvasion,You will repel the Vaal invasion.,,,2002135565,
ProphecyQuestTrackerAreaContainsWashedUpCorpses,You will discover countless drowned bodies.,,,2499860136,
ProphecyQuestTrackerMapContainsTrial,You will discover a Trial of Ascendancy.,,,2971875538,
ProphecyQuestTrackerKillingKaomWithKaomsSignAddsSpecificMod,You will defeat Kaom while holding Kaom's Sign.,,,1779719563,
ProphecyQuestTrackerKillingGemlingLegionareWithKaruiWardAddsSpecificMod,You will defeat the Gemling Legionnaires while holding Karui Ward.,,,2222764954,
ProphecyQuestTrackerKillingDaressoWithBramblejackAddsSpecificMod,You will defeat Daresso while holding Bramblejack.,,,3876730441,
ProphecyQuestTrackerKillingShavronneWithShavronnesPaceAddsSpecificMod,You will defeat Shavronne while holding Shavronne's Pace.,,,2448653592,
ProphecyQuestTrackerKillingNightwaneWithDeathsHarpAddsSpecificMod,You will defeat Nightwane while holding Death's Harp.,,,63854224,
ProphecyQuestTrackerKillingBeyondUniqueWithBlackheartAddsSpecificMod,You will defeat Bameth while holding Blackheart.,,,1239667243,
ProphecyQuestTrackerKillingGneissWithCragheadAddsSpecificMod,You will defeat Gneiss while holding Craghead.,,,3773857328,
ProphecyQuestTrackerKillingHatebeatWithBlackgleamAddsSpecificMod,You will defeat Hatebeat while holding Blackgleam.,,,2231105571,
ProphecyQuestTrackerKillingTorchoakGroveWithArakuTikiAddsSpecificMod,You will defeat Torchoak Grove while holding Araku Tiki.,,,4156973648,
ProphecyQuestTrackerKillingHailrakeWithHrimsorrowAddsSpecificMod,You will defeat Hailrake while holding Hrimsorrow.,,,1274095647,
ProphecyQuestTrackerKillingShavronneWithCrownOfThornsAddsSpecificMod,You will defeat Shavronne while holding Crown of Thorns.,,,1100505309,
ProphecyQuestTrackerKillingGemlingLegionnaireWithEzomytePeakAddsSpecificMod,You will defeat the Gemling Legionnaires while holding Ezomyte Peak.,,,632354931,
ProphecyQuestTrackerKillingGraviciusWithDeidbellAddsSpecificMod,You will defeat Gravicius while holding Deidbell.,,,3340853950,
ProphecyQuestTrackerKillingDoedreWithChaliceOfHorrorsAddsSpecificMod,You will defeat Doedre while holding Chalice of Horrors.,,,1993878608,
ProphecyQuestTrackerKillingCalafHeadstaverWithSpringleafAddsSpecificMod,"You will defeat Calaf, Headstaver while holding Springleaf.",,,110712559,
ProphecyQuestTrackerKillingChattersWithKaltenhaltAddsSpecificMod,You will defeat Chatters while holding Kaltenhalt.,,,3761969236,
ProphecyQuestTrackerKillingHundredFootShadowWithScreamingEagleAddsSpecificMod,You will defeat The Hundred Foot Shadow while holding The Screaming Eagle.,,,2654173319,
ProphecyQuestTrackerKillingHammerstormWithLimbsplitAddsSpecificMod,You will defeat Hammerstorm while holding Limbsplit.,,,39721984,
ProphecyQuestTrackerKillingVaalOversoulWithDoomfletchAddsSpecificMod,You will defeat the Vaal Oversoul while holding Doomfletch.,,,4177486335,
ProphecyQuestTrackerKillingKalFoxflyWithSilverbranchAddsSpecificMod,"You will defeat Targa, Beast Poacher while holding Silverbranch.",,,620814869,
ProphecyQuestTrackerKillingFidelitasWithStormCloudAddsSpecificMod,You will defeat Fidelitas while holding Storm Cloud.,,,2547896855,
ProphecyQuestTrackerKillingSoulmournWithHrimnorsHymnAddsSpecificMod,You will defeat Soulmourn while holding Hrimnor's Hymn.,,,3207762575,
ProphecyQuestTrackerKillingPietyWithReverberationRodAddsSpecificMod,You will defeat Piety while holding Reverberation Rod.,,,3426684740,
ProphecyQuestTrackerKillingGeofriWithRealmshaperAddsSpecificMod,You will defeat Geofri while holding Realmshaper.,,,1933277386,
ProphecyQuestTrackerKillingBoneQueenWithQueensDecreeAddsSpecificMod,You will defeat The Bone Queen while holding Queen's Decree.,,,1012597719,
CreditsCreditsThirdParty,Third-Party Software Used,,,1055431509,
ProphecyPathOfTheThaumaturgistCount1,You will defeat Shavronne's Students ({0}/{1}),,,3439891991,
ProphecyPathOfTheThaumaturgistCount2,You will defeat Doedre's Followers ({0}/{1}),,,1905540866,
ProphecyPathOfTheThaumaturgistCount3,You will defeat Maligaro's Acolytes ({0}/{1}),,,1373279573,
ProphecyThaumaturgistFinal,You will defeat Malachai's Laureate.,,,2244486217,
ProphecyPlaguemawAmbush,You will defeat the Plaguemaw's ambush ({0}/{1}).,,,1930885580,
ProphecyWarbandFromExile,You will defeat the Warband ({0}/{1}),,,726737141,
ProphecyExileFromStrongbox,You will defeat the Rogue Exile.,,,721661458,
ProphecyBloodElemental,You will defeat the Fated Coagulate.,,,79825126,
ProphecyNormalRevivesAsRare,You will defeat the revived adversary.,,,3282458444,
ProphecyMonsterSpawnsMagicPack,You will defeat the slain foe's ambush ({0}/{1}),,,986689962,
ProphecyDestroyTome,You will destroy the Whispering Tome.,,,2671497836,
ProphecyEnchantmentDevice2ndUse1,You will defeat Izaro and the Divine Font will grant two enchantment opportunities.,,,595846243,
ProphecyEnchantmentDevice2ndUse2,Prophecy fulfilled. The Divine Font will grant two enchantment opportunities.,,,590681217,
ProphecyPopupSealCost,Seal Cost:,,,3305809116,
ProphecyPopupSeekCost,Seek Cost:,,,3850081354,
ProphecyQuestTrackerInvadingMonster,You will defeat a very powerful invading monster.,,,3497374743,
OptionsChannelCountLow,Low,,,2209818725,
OptionsChannelCountMedium,Medium,,,69751761,
OptionsChannelCountHigh,High,,,1589649542,
OptionsChannelCount,Channel Count,,,3034251041,
InsaneWorldArea1,Maw of Madness,,,1480993744,
InsaneWorldArea2,Brink of the Void,,,2860830526,
InsaneWorldArea3,Sea of Souls,,,2470232000,
InsaneWorldArea4,Hedge Maze Sewers,,,815134975,
InsaneWorldArea5,The Coves,,,1351329669,
InsaneWorldArea6,Chamber of Sins (Level 3),,,3134702027,
InsaneWorldArea7,The Pens,,,1177902761,
InsaneWorldArea8,Merveil's Dream,,,3455036690,
InsaneWorldArea9,The Ossuary,,,2834703701,
InsaneWorldArea10,The Fishyards,,,292401917,
InsaneDifficulty,Ruthless,,,3861717535,
InsaneMessage1,You feel a cool breath caressing your neck...,,,3324850836,
InsaneMessage2,You are being watched...,,,2497830494,
InsaneMessage3,You have left something of great value in the dust...,,,3977677022,
InsaneMessage4,Something moves in the shadows...,,,3328849492,
InsaneMessage5,It is waiting for you... beyond the Forbidden Door... in the Place That Must Not Be Looked Upon.,,,2379524351,
InsaneMessage6,You hear a sound in the distance.,,,1004824334,
OptionsChannelCountRestart,You must restart Path of Exile in order for the sound channel count change to take effect.,,,4187149418,
ProphecyFortuneTellerChest,You will find the Fortune Teller's chest.,,,2752859105,
ItemDisplayStringDivinationCard,Divination Card,,,2395686376,
ItemErrorNotMonolith,Target is not a Monolith.,,,892434524,
AtlasScreenTitle,Atlas,,,690574449,
ChatBoxTo,To,,,1020909756,
ChatBoxFrom,From,,,3812176864,
OptionsShowChatTimestamps,Show Timestamps In Chat,,,340048627,
OptionsOpenFiltersFolderButton,Show Folder,,,364300586,
OptionsOpenFiltersFolderButtonPopup,Click to open your filter file folder,,,213691089,
CraftingWindowCraftWithBoundCurrencyButton,Bound Craft,,,4170562601,
TutorialShiftAttack,You can hold {0} to attack without moving,You can hold <<xbox_button_lt>> to attack without moving,,3852876799,
TutorialWeaponSwap,Press X to swap between weapon sets,,,3040313760,
TutorialCTRLClick,You can Ctrl+click to instantly transfer items between your stash and inventory. Hold Alt to see more information about items that you hover the mouse over.,Press <<xbox_button_x>> to instantly transfer items between your stash and inventory. Hold <<xbox_button_lstick>> to see more information about items.,,880869726,
TutorialUnsocket,You can right-click on a gem to remove it from your item.,You can press <<xbox_button_x>> on a socketed gem to remove it from your item.,,1009147156,
EssenceCategoryClaw,Claw,,,2222414463,
EssenceCategoryDagger,Dagger,,,3912339566,
EssenceCategoryOneHandSword,One Handed Sword,,,3933030766,
EssenceCategoryThrustingOneHandSword,Thrusting One Handed Sword,,,2731108060,
EssenceCategoryOneHandAxe,One Handed Axe,,,3385754241,
EssenceCategoryOneHandMace,One Handed Mace,,,228622500,
EssenceCategorySceptre,Sceptre,,,2271770086,
EssenceCategoryStaff,Staff,,,3078608405,
