Id,ItemClassesKey,Width,Height,Name,InheritsFrom,DropLevel,FlavourTextKey,Implicit_ModsKeys,SizeOnGround,SoundEffectsKey,TagsKeys,ModDomainsKey,IsDropDisabled,ItemVisualIdentityKey,HASH,VendorRecipe_AchievementItemsKeys,Inflection,Equip_AchievementItemsKey,IsCorrupted,Identify_AchievementItemsKeys,ItemThemesKey,IdentifyMagic_AchievementItemsKeys,FragmentBaseItemTypesKey,Unknown0,ItemShopType,Unknown1,Unknown2,Unknown3
Metadata/Items/MicrotransactionItemEffects/MicrotransactionEliteFateweaverHelmet,"<40, 0>",2,2,Elmo do Fiandeiro do Destino Elite,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2418, 0>",3641653427,[],M,"<null, null>",False,[],"<162, 0>",[],<null>,False,"<11, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionEliteFateweaverBoots,"<40, 0>",2,2,Botas do Fiandeiro do Destino Elite,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2419, 0>",4012856951,[],FP,"<null, null>",False,[],"<162, 0>",[],<null>,False,"<4, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionEliteFateweaverGloves,"<40, 0>",2,2,Luvas do Fiandeiro do Destino Elite,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2420, 0>",3020758242,[],FP,"<null, null>",False,[],"<162, 0>",[],<null>,False,"<9, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionEliteFateweaverBodyArmour,"<40, 0>",2,2,Peitoral do Fiandeiro do Destino Elite,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2421, 0>",1845369684,[],M,"<null, null>",False,[],"<162, 0>",[],<null>,False,"<3, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionCharacterEffects/MicrotransactionEliteFateweaverPortraitFrame,"<40, 0>",2,2,Moldura do Fiandeiro do Destino Elite,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2422, 0>",1630589825,[],F,"<null, null>",False,[],"<162, 0>",[],<null>,False,"<18, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionCharacterEffects/MicrotransactionImaginationCharacterEffect1,"<40, 0>",2,2,Efeito Personagem Imaginário I,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2423, 0>",3382703434,[],M,"<null, null>",False,[],"<166, 0>",[],<null>,False,"<5, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionCharacterEffects/MicrotransactionImaginationCharacterEffect2,"<40, 0>",2,2,Efeito Personagem Imaginário II,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2424, 0>",4007530321,[],M,"<null, null>",False,[],"<166, 0>",[],<null>,False,"<5, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionCharacterEffects/MicrotransactionImaginationCharacterEffect3,"<40, 0>",2,2,Efeito Personagem Imaginário III,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2425, 0>",492832966,[],M,"<null, null>",False,[],"<166, 0>",[],<null>,False,"<5, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionDeliriumHorns,"<40, 0>",2,2,Chifres do Delírio,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2426, 0>",1189656387,[],MP,"<null, null>",False,[],"<162, 0>",[],<null>,False,"<10, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionDeliriumCloak,"<40, 0>",2,2,Capa do Delírio,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2427, 0>",1699801246,[],F,"<null, null>",False,[],"<162, 0>",[],<null>,False,"<2, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionDeliriumWings,"<40, 0>",2,2,Asas do Delírio,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2428, 0>",2163812730,[],FP,"<null, null>",False,[],"<162, 0>",[],<null>,False,"<2, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionDeliriumBrimmedHat,"<40, 0>",2,2,Chapéu Delirante,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2429, 0>",848795762,[],M,"<null, null>",False,[],"<162, 0>",[],<null>,False,"<11, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionProjectHelmet,"<40, 0>",2,2,Elmo Projetado,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2430, 0>",572225032,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<11, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionProjectHood,"<40, 0>",2,2,Capuz Projetado,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2431, 0>",3670406487,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<11, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionProjectBoots,"<40, 0>",2,2,Botas Projetadas,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2432, 0>",4140303387,[],FP,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<4, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionProjectGloves,"<40, 0>",2,2,Luvas Projetadas,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2433, 0>",1009227639,[],FP,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<9, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionProjectBodyArmour,"<40, 0>",2,2,Peitoral Projetado,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2434, 0>",4176146807,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<3, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionProjectWings,"<40, 0>",2,2,Asas Projetadas,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2435, 0>",2188312704,[],FP,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<2, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionProjectCloak,"<40, 0>",2,2,Capa Projetada,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2436, 0>",650973613,[],F,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<2, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionProjectWeapon,"<40, 0>",2,2,Arma Projetada,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2437, 0>",1863056920,[],F,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<22, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionProjectAuraEffect,"<40, 0>",2,2,Efeito Aura Projetada,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2438, 0>",2535234599,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionProjectRaiseZombieSkin,"<40, 0>",2,2,Visual Erguer Zumbis Projetado,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2439, 0>",1753652133,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionProjectFootprintsEffect,"<40, 0>",2,2,Efeito Pegadas Projetadas,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2440, 0>",3621946313,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<8, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionCharacterEffects/MicrotransactionProjectCharacterEffect,"<40, 0>",2,2,Efeito Personagem Projetado,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2441, 0>",384359892,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<5, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionProjectWeaponEffect,"<40, 0>",2,2,Efeito Arma Projetada,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2442, 0>",872710954,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<21, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionProjectPortalEffect,"<40, 0>",2,2,Efeito Portal Projetado,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2443, 0>",2544176453,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<16, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionProjectEssenceDrainEffect,"<40, 0>",2,2,Efeito Dreno de Essência Projetado,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2444, 0>",2551926144,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionProjectWitherEffect,"<40, 0>",2,2,Efeito Definhar Projetado,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2445, 0>",3886903264,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionProjectBlightEffect,"<40, 0>",2,2,Efeito Mangra Projetado,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2446, 0>",3391746758,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionProjectContagionEffect,"<40, 0>",2,2,Efeito Contágio Projetado,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2447, 0>",1491672578,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionProjectBaneEffect,"<40, 0>",2,2,Efeito Banir Projetado,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2448, 0>",1472490125,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionScientistHelmet,"<40, 0>",2,2,Elmo do Cientista,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2449, 0>",334206246,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<11, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionScientistHood,"<40, 0>",2,2,Capuz do Cientista,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2450, 0>",538441287,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<11, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionScientistBoots,"<40, 0>",2,2,Botas do Cientista,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2451, 0>",27205038,[],FP,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<4, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionScientistGloves,"<40, 0>",2,2,Luvas do Cientista,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2452, 0>",1836700025,[],FP,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<9, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionScientistBodyArmour,"<40, 0>",2,2,Peitoral do Cientista,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2453, 0>",2987805903,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<3, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionScientistWings,"<40, 0>",2,2,Asas do Cientista,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2454, 0>",3604659261,[],FP,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<2, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionScientistCloak,"<40, 0>",2,2,Capa do Cientista,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2455, 0>",4217096764,[],F,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<2, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionScientistWeapon,"<40, 0>",2,2,Arma do Cientista,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2456, 0>",1504022186,[],F,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<22, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionScientistAuraEffect,"<40, 0>",2,2,Efeito Aura do Cientista,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2457, 0>",1338210229,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionScientistFlameDashEffect,"<40, 0>",2,2,Efeito Avanço Ardente do Cientista,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2458, 0>",1908538021,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionScientistFootprintsEffect,"<40, 0>",2,2,Efeito Pegadas do Cientista,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2459, 0>",2547276151,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<8, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionCharacterEffects/MicrotransactionScientistCharacterEffect,"<40, 0>",2,2,Efeito Personagem Cientista,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2460, 0>",2126352297,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<5, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionScientistWeaponEffect,"<40, 0>",2,2,Efeito Arma do Cientista,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2461, 0>",1824835408,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<21, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionScientistPortalEffect,"<40, 0>",2,2,Efeito Portal do Cientista,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2462, 0>",213864153,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<16, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionScientistEssenceDrainEffect,"<40, 0>",2,2,Efeito Dreno de Essência do Cientista,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2463, 0>",299379303,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionScientistWitherEffect,"<40, 0>",2,2,Efeito Definhar do Cientista,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2464, 0>",954762121,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionScientistBlightEffect,"<40, 0>",2,2,Efeito Mangra do Cientista,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2465, 0>",3523503797,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionScientistContagionEffect,"<40, 0>",2,2,Efeito Contágio do Cientista,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2466, 0>",1570118845,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionScientistBaneEffect,"<40, 0>",2,2,Efeito Banir do Cientista,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2467, 0>",4172216756,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionThaumaturgyHelmet,"<40, 0>",2,2,Elmo da Taumaturgia,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2468, 0>",2270036404,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<11, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionThaumaturgyHood,"<40, 0>",2,2,Capuz da Taumaturgia,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2469, 0>",2644522856,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<11, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionThaumaturgyBoots,"<40, 0>",2,2,Botas da Taumaturgia,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2470, 0>",2277754236,[],FP,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<4, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionThaumaturgyGloves,"<40, 0>",2,2,Luvas da Taumaturgia,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2471, 0>",2468023538,[],FP,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<9, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionThaumaturgyBodyArmour,"<40, 0>",2,2,Peitoral da Taumaturgia,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2472, 0>",1381008602,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<3, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionThaumaturgyWings,"<40, 0>",2,2,Asas da Taumaturgia,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2473, 0>",4283795174,[],FP,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<2, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionThaumaturgyCloak,"<40, 0>",2,2,Capa da Taumaturgia,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2474, 0>",1468960496,[],F,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<2, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionThaumaturgyShield,"<40, 0>",2,2,Escudo Taumaturgico,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2475, 0>",759676132,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<23, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionThaumaturgyFootprintsEffect,"<40, 0>",2,2,Efeito Pegadas da Taumaturgia,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2476, 0>",3135572565,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<8, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionThaumaturgyPortalEffect,"<40, 0>",2,2,Efeito Portal da Taumaturgia,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2477, 0>",2490728117,[],M,"<null, null>",False,[],"<160, 0>",[],<null>,False,"<16, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionAlienwareHelmetAttachment,"<40, 0>",2,2,Acessório de Elmo Chifres Arcanos,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2478, 0>",24320672,[],M,"<null, null>",False,[],"<39, 0>",[],<null>,False,"<10, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionGhostflameKineticBoltEffect,"<40, 0>",2,2,Efeito Tiro Cinético Fantasmagórico,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2479, 0>",1509689574,[],M,"<null, null>",False,[],"<5, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionBalefireHelmet,"<40, 0>",2,2,Elmo da Cremação,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2480, 0>",1113106737,[],M,"<null, null>",False,[],"<161, 0>",[],<null>,False,"<11, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionBalefireBoots,"<40, 0>",2,2,Botas da Cremação,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2481, 0>",1195904066,[],FP,"<null, null>",False,[],"<161, 0>",[],<null>,False,"<4, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionBalefireGloves,"<40, 0>",2,2,Luvas da Cremação,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2482, 0>",2323978722,[],FP,"<null, null>",False,[],"<161, 0>",[],<null>,False,"<9, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionBalefireBodyArmour,"<40, 0>",2,2,Peitoral da Cremação,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2483, 0>",2817184250,[],M,"<null, null>",False,[],"<161, 0>",[],<null>,False,"<3, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionBalefireBackAttachment,"<40, 0>",2,2,Adorno Dorsal da Cremação,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<4714, 0>",1044940608,[],M,"<null, null>",False,[],"<161, 0>",[],<null>,False,"<2, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionBalefireAuraEffect,"<40, 0>",2,2,Efeito Aura da Cremação,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2485, 0>",82035338,[],M,"<null, null>",False,[],"<161, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionItemEffects/MicrotransactionBalefirePortalEffect,"<40, 0>",2,2,Efeito Portal da Cremação,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2486, 0>",3324249536,[],M,"<null, null>",False,[],"<161, 0>",[],<null>,False,"<16, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionSawbladeBladeBlastEffect,"<40, 0>",2,2,Efeito Explosão de Lâminas Serradoras,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2487, 0>",2743718603,[],M,"<null, null>",False,[],"<169, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionFallingSawbladesEffect,"<40, 0>",2,2,Efeito Chuva de Lâmianas Serradoras,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2488, 0>",2359978076,[],M,"<null, null>",False,[],"<169, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
Metadata/Items/MicrotransactionSkillEffects/MicrotransactionSawbladeEtherealKnivesEffect,"<40, 0>",2,2,Efeito Facas Etéreas Serradoras,Metadata/Items/Currency/AbstractMicrotransaction,1,"<null, null>",[],1,"<34, 0>","[<33, 0>]",29,True,"<2489, 0>",4062603911,[],M,"<null, null>",False,[],"<169, 0>",[],<null>,False,"<17, 0>","<null, null>","<null, null>",False
