Id,Text,XBoxText,XBoxText2,HASH32,PlaystationText
OpenDeathAndTaxes,끝을 향해 달려가십시오,,,2565283071,
OpenWhakawairuaTuahu,신성한 곳은 그림자 속에도 있습니다,,,1305956659,
OpenUntaintedParadise,발 디딜 틈도 없습니다,,,4117325510,
OpenPoorjoysAsylum,전부 당신의 머리 속에 있습니다,,,1945036451,
OpenMaelstromOfChaos,시간에 맞추어 과거로 거슬러 올라갑니다,,,1932745989,
OpenActonsNightmare,부드러운 선율이 흐릅니다,,,1540015256,
OpenMaoKun,깜짝 놀랐습니다,,,1149050488,
ElreonsTrial,엘레온의 시험이 30초 내에 시작됩니다. 도망치면 시험은 종료됩니다. 죽을 각오를 하십시오,,,3872341683,
TorasTrial,토라의 시험이 30초 내에 시작됩니다. 도망치면 시험은 종료됩니다. 죽을 각오를 하십시오,,,2676139930,
HakusTrial,하쿠의 시험이 30초 내에 시작됩니다. 도망치면 시험은 종료됩니다. 죽을 각오를 하십시오,,,617456953,
CatarinasTrial,카타리나의 시험이 30초 내에 시작됩니다. 도망치면 시험은 종료됩니다. 죽을 각오를 하십시오,,,2572213777,
LeosTrial,레오의 시험이 30초 내에 시작됩니다. 도망치면 시험은 종료됩니다. 죽을 각오를 하십시오,,,1329136429,
VagansTrial,베이건의 시험이 30초 내에 시작됩니다. 도망치면 시험은 종료됩니다. 죽을 각오를 하십시오,,,4209352253,
ColdWarbandTrial,고요한 바람단의 시험이 30초 내에 시작됩니다. 도망치면 시험은 종료됩니다. 죽을 각오를 하십시오,,,3063110887,
FireWarbandTrial,적검단의 시험이 30초 내에 시작됩니다. 도망치면 시험은 종료됩니다. 죽을 각오를 하십시오,,,1703370359,
LightningWarbandTrial,부패한 염수단의 시험이 30초 내에 시작됩니다. 도망치면 시험은 종료됩니다. 죽을 각오를 하십시오,,,2126327740,
SkillsCostNoMana,끝없는 힘이 솟아납니다,,,582910019,
ImmunityToAilments,원소를 향한 공포를 정복합니다,,,3725733444,
CannotBeStunned,변함없는,,,2554038299,
SecretPassage,비밀 통로,,,3303398268,
TalismanErrorNotEnoughTalismans,이 장치를 사용하려면 부적 다섯 개가 필요합니다.,,,689707561,
TalismanErrorMustBeDifferentTypes,모든 부적의 종류가 서로 달라야 합니다.,,,1739006814,
TalismanErrorNotATalisman,이 장치에는 부적만을 놓을 수 있습니다.,,,1287974460,
TalismanErrorMustBeSameTier,모든 부적의 등급이 같아야 합니다.,,,3117659231,
ErrorPortalsDisabled,이곳에서는 포탈을 사용할 수 없습니다.,,,225029736,
ShaperPortalsDisabled,쉐이퍼의 힘이 포탈의 사용을 가로막습니다.,,,3911162031,
ElderPortalsDisabled,엘더의 힘이 포탈의 사용을 가로막습니다.,,,1236881839,
MavenPortalsDisabled,메이븐의 힘이 포탈의 사용을 가로막습니다.,,,966005961,
OptionsLanguageChangeNoRestart,선택한 언어를 적용하려면 패스 오브 엑자일을 재시작해야 합니다.,,,2524090904,
ChallengesInformation,도전과제를 12개 완료할 때마다 스컬지 리그 포인트 아이템이 지급됩니다.,,,1156891019,
ReminderTextAddedPassivesNoOtherJewels,(추가된 패시브 스킬은 다른 주얼의 반경 내에 있는 것으로 간주되지 않습니다),,,2672667723,
ReminderTextAddedPassivesSmallDefault,(추가된 모든 패시브 스킬은 따로 언급이 없을 시 소형으로 취급합니다),,,1909485105,
ReminderTextShortestPathToClassStart,(항상 가능한 한 최단 경로를 산출합니다),,,1795591224,
ReminderTextFeedingFrenzy,"("격분 주입"은 소환수 피해 10% 증폭, 소환수 이동 속도 10% 증가, 소환수 공격 속도 및 시전 속도 10% 증가를 부여합니다.)",,,1310635009,
ReminderTextOverpowered,"("압도"는 횟수에 상관없이 적용 가능합니다)",,,2114106037,
ReminderTextImpale,"("꿰뚫린" 적이 피격당하면, 꿰뚫림이 적용되었던 타격의 물리 피해량의 10%가 적에게 반사됩니다. 꿰뚫림은 5회 피격될 동안 또는 8초 동안 유지됩니다)",,,1682158453,
ReminderTextConsecutive,(지속 효과),,,1875186259,
ReminderTextCounterAttack,"("반격"은 피격당할 때 발동하는 공격입니다)",,,3495387657,
ReminderTextUnaffectedBy,"(플레이어에게 효과가 없는 "디버프"는, 유지는 되겠지만 실제로 적용되지는 않습니다)",,,99933486,
ReminderTextElementalConflux,"("원소 융합" 상태일 때, 명중으로 주는 모든 피해가 냉각, 감전, 점화를 유발합니다)",,,1247694312,
ReminderTextSavageHit,"(한 번의 피격으로 최대 체력의 15% 이상이 사라지는 공격이 "야만적인 타격"입니다)",,,3304622524,
ReminderTextOnslaught,"("맹공"은 공격, 시전, 이동 속도를 20% 증가시킵니다)",,,2675412064,
ReminderTextPoison,"("중독"은 지속 카오스 피해를 가하며, 피해량은 해당 스킬의 기본 물리 및 카오스 피해에 의해 결정됩니다. 중독은 다회 적용될 시에 중첩됩니다.)",,,1998988015,
ReminderTextBleeding,"("출혈"은 지속 물리 피해를 주며, 피해량은 해당 스킬의 기본 물리 피해에 의해 결정됩니다. 출혈 피해는 이동할 때 더 높아집니다)",,,313989286,
ReminderTextCullingStrike,"("마무리 타격"은 타격 결과 남은 생명력이 최대 생명력의 10% 이하일 때 적을 즉사시킵니다)",,,2049133556,
ReminderTextPhasing,"("차원 능력" 상태에서는 적에 의해 이동이 가로막히지 않습니다)",,,877448168,
ReminderTextBlind,(실명은 4초 동안 정확도와 회피를 20% 감폭시킵니다.),,,3504670721,
ReminderTextMaim,"("힘줄 절단"된 적은 이동 속도가 30% 감소합니다)",,,2569427921,
ReminderTextFortification,(피격 시 받는 피해가 방어 상승 1당 1% 감폭됩니다. 방어 상승은 최대 20까지 중첩되며 5초 지속됩니다.),,,249839366,
ReminderTextFortificationNoDuration,(피격 시 받는 피해가 방어 상승 1당 1% 감폭됩니다. 방어 상승은 최대 20까지 중첩됩니다.),,,1211788422,
ReminderTextSmokeCloud,"("연막" 속에 있는 적은 실명 상태가 됩니다)",,,1661534327,
ReminderTextConsecratedGround,"("신성화 지대"에서는 동료의 생명력이 1초당 최대 생명력의 정해진 비율만큼 차오르며, 동료에게 적용되는 저주의 효과가 50% 감소합니다.)",,,1144098662,
ReminderTextDefences,"(방어는 일반적으로 방어도, 회피, 에너지 보호막으로 구성됩니다)",,,606764512,
ReminderTextDebilitatingPresence,"(주변의 적들이 "불길한 광기"에 영향을 받으면, 피해와 동작 속도가 10% 감소합니다)",,,591869876,
ReminderTextIntimidate,"("위협" 당한 적은 받는 공격 피해가 10% 증가합니다)",,,2809638255,
ReminderTextTailwind,"("순풍"으로 동작 속도가 8% 증가합니다)",,,623969398,
ReminderTextLastBreath,"("마지막 숨결"은 마나 소모에 기반하여 생명력을 초당 회복시킵니다. 기본 4초 지속이지만, 피격당하면 사라집니다)",,,2570915255,
ReminderTextGroundTar,"("타르"는 이동 속도를 50% 감소시킵니다)",,,2615117705,
ReminderTextShapersPresence,"("쉐이퍼의 존재"는 플레이어와 주변 동료들에게 적용된 효과의 종료 시점을 20% 연장합니다)",,,3845385130,
SteamOverlayNotAvailable,게임 내에서 팩을 구입하려면 먼저 Steam 설정에서 Steam 오버레이를 활성화해야 합니다.,,,2652940873,
ItemNoteEditorOptionNote,메모,,,2543003923,
ItemNoteEditorOptionNewNote,신규 메모,,,601194077,
ItemNoteEditorOptionPrice,협상 가능,,,3648210533,
ItemNoteEditorOptionFixed,정가,,,1771674004,
ItemNoteEditorOptionQuantity,수량,,,1738015934,
ItemNoteEditorOptionCurrency,화폐,,,3032740737,
ItemNoteEditorOptionOffer,제안,,,2328299669,
ItemNoteEditorOptionInvalidQuantity,유효하지 않은 수량,,,4172442697,
ItemNoteEditorOptionInvalidOfferQuantity,유효하지 않은 수량 제안,,,342465434,
StashNoteEditorOptionNoPrice,아이템 개별 가격 지정,,,2125377940,
StashNoteEditorOptionSetPriceOnAllItems,모든 아이템 가격 협상 가능,,,836407385,
StashNoteEditorOptionSetExactPriceOnAllItems,모든 아이템 일괄 정가 지정,,,2306080309,
PassiveNodeGrantsPassivePoints,패시브 스킬 포인트 {0}포인트 제공,,,264529063,
PassiveNodeGrantsPassivePoint,패시브 스킬 포인트 {0}포인트 제공,,,2016480116,
ReminderTextAscendantChooseOneOfThree,(세 선택지 중 하나를 선택하십시오),,,872324987,
LabyrinthChargeDisruptorInfoString,"이자로의 충전을 해제합니다
단 한 번만 사용할 수 있습니다",,,412418164,
LabyrinthToggleStatueFireInfoString,"작동 중일 때 이자로의 공격에 화염 피해 추가
작동 중일 때 이자로의 공격에 점화 확률 추가
작동 중일 때 이자로가 받는 화염 피해 감소
주기적으로 재활성화
클릭하여 비활성화","작동 중일 때 이자로의 공격에 화염 피해 추가
작동 중일 때 이자로의 공격에 점화 확률 추가
작동 중일 때 이자로가 받는 화염 피해 감소
주기적으로 재활성화
사용하여 비활성화",,2944949985,
LabyrinthToggleStatueColdInfoString,"작동 중일 때 이자로의 공격에 냉기 피해 추가
작동 중일 때 이자로의 공격에 동결 확률 추가
작동 중일 때 이자로가 받는 냉기 피해 감소
주기적으로 재활성화
클릭하여 비활성화","작동 중일 때 이자로의 공격에 냉기 피해 추가
작동 중일 때 이자로의 공격에 동결 확률 추가
작동 중일 때 이자로가 받는 냉기 피해 감소
주기적으로 재활성화
사용하여 비활성화",,3397607227,
LabyrinthToggleStatueLightningInfoString,"작동 중일 때 이자로의 공격에 번개 피해 추가
작동 중일 때 이자로의 공격에 감전 확률 추가
작동 중일 때 이자로가 받는 번개 피해 감소
주기적으로 재활성화
클릭하여 비활성화","작동 중일 때 이자로의 공격에 번개 피해 추가
작동 중일 때 이자로의 공격에 감전 확률 추가
작동 중일 때 이자로가 받는 번개 피해 감소
주기적으로 재활성화
사용하여 비활성화",,1068557139,
LabyrinthToggleStatueFireInfoStringDoodad,"이자로의 공격에 화염 피해 추가
이자로의 공격에 점화 확률 추가
이자로가 받는 화염 피해 감소",,,1322685139,
LabyrinthToggleStatueColdInfoStringDoodad,"이자로의 공격에 냉기 피해 추가
이자로의 공격에 동결 확률 추가
이자로가 받는 냉기 피해 감소",,,2792121180,
LabyrinthToggleStatueLightningInfoStringDoodad,"이자로의 공격에 번개 피해 추가
이자로의 공격에 감전 확률 추가
이자로가 받는 번개 피해 감소",,,1478296635,
LabyrinthToggleStatueFireNameString,화염의 도관,,,617948976,
LabyrinthToggleStatueColdNameString,서리의 도관,,,498524113,
LabyrinthToggleStatueLightningNameString,태풍의 도관,,,3886496809,
LabyrinthChargeDisruptorCount,이자로가 추가적인 충전을 확보했습니다,,,2617604524,
ReminderTextDamageTypes,"(피해 유형 - 물리, 화염, 냉기, 번개, 카오스)",,,3970541474,
LabyrinthElementalsFireInfoString,"흡수되면 이자로의 공격에 화염 피해 추가
주변에 있을 때 이자로에게 흡수",,,210724440,
LabyrinthElementalsColdInfoString,"흡수되면 이자로의 공격에 냉기 피해 추가
주변에 있을 때 이자로에게 흡수",,,334453375,
LabyrinthElementalsLightningInfoString,"흡수되면 이자로의 공격에 번개 피해 추가
주변에 있을 때 이자로에게 흡수",,,2104101853,
LabyrinthChronoStatueFireInfoString,"최대 생명력이 되면 화염의 표식 시전
시전 시 모든 생명력 소모
생명력 회복됨
불사",,,2956542631,
LabyrinthChronoStatueColdInfoString,"최대 생명력이 되면 냉기의 표식 시전
시전 시 모든 생명력 소모
생명력 회복됨
불사",,,3139652793,
LabyrinthChronoStatueLightningInfoString,"최대 생명력이 되면 번개의 표식 시전
시전 시 모든 생명력 소모
생명력 회복됨
불사",,,4083303379,
LabyrinthChronoStatueFireInfoStringPhase2,"최대 생명력이 되면 화염의 표식 시전
시전 시 모든 생명력 소모
생명력 회복됨
피해 받지 않음",,,3837979965,
LabyrinthChronoStatueColdInfoStringPhase2,"최대 생명력이 되면 냉기의 표식 시전
시전 시 모든 생명력 소모
생명력 회복됨
피해 받지 않음",,,2042252018,
LabyrinthChronoStatueLightningInfoStringPhase2,"최대 생명력이 되면 번개의 표식 시전
시전 시 모든 생명력 소모
생명력 회복됨
피해 받지 않음",,,3960596945,
LabyrinthChronoStatueNameString,"화염의 우상
서리의 우상
태풍의 우상",,,852529808,
LabyrinthPortalsInfoString,이자로의 수호자들 소환,,,1789146961,
LabyrinthGargoylesSpeedInfoString,"비활성화 시 피해에 저항
활성화 시 취약해짐
활성화 시 이자로의 속도 증가",,,3296403208,
LabyrinthGargoylesDamageInfoString,"비활성화 시 피해에 저항
활성화 시 취약해짐
활성화 시 이자로의 피해 증가",,,1804732706,
LabyrinthGargoylesDamageTakenInfoString,"비활성화 시 피해에 저항
활성화 시 취약해짐
활성화 시 이자로의 피해 감소",,,3378298343,
LabyrinthPylonsTemporalChainsInfoString,"지역 내의 플레이어들에게 시간의 사슬 적용
사망 시 강화된 시간의 사슬 시전",,,436262556,
LabyrinthPylonsVulnerabilityInfoString,"지역 내의 플레이어들에게 취약성 적용
사망 시 강화된 취약성 시전",,,1334961637,
LabyrinthPylonsElementalWeaknessInfoString,"지역 내의 플레이어들에게 원소 약화 적용
사망 시 강화된 원소 약화 시전",,,2009780686,
LabyrinthPylonsTemporalChainsNameString,무기력의 원천,,,3738815588,
LabyrinthPylonsVulnerabilityNameString,허약의 원천,,,2793319682,
LabyrinthPylonsElementalWeaknessNameString,원소의 원천,,,3760531390,
LabyrinthPylonsTemporalChainsInfoStringDoodad,지역 내의 플레이어들에게 시간의 사슬 적용,,,3469326011,
LabyrinthPylonsVulnerabilityInfoStringDoodad,지역 내의 플레이어들에게 취약성 적용,,,3306953463,
LabyrinthPylonsElementalWeaknessInfoStringDoodad,지역 내의 플레이어들에게 원소 약화 적용,,,371661196,
MonsterEnragesInfoString,격앙,,,244139408,
MonsterCastsDamageReflectionInfoString,피해 반사 시전,,,3713584660,
ReminderTextRecently,"("최근"은 지난 4초 동안을 의미합니다)",,,4056672071,
ReminderTextAscendantMarauderNodes,(세 개의 머라우더 전직 직업 중 하나만 선택할 수 있습니다),,,1677092706,
ReminderTextAscendantRangerNodes,(세 개의 레인저 전직 직업 중 하나만 선택할 수 있습니다),,,3438163564,
ReminderTextAscendantWitchNodes,(세 개의 위치 전직 직업 중 하나만 선택할 수 있습니다),,,3647263590,
ReminderTextAscendantDuelistNodes,(세 개의 듀얼리스트 전직 직업 중 하나만 선택할 수 있습니다),,,3120246679,
ReminderTextAscendantTemplarNodes,(세 개의 템플러 전직 직업 중 하나만 선택할 수 있습니다),,,2163101548,
ReminderTextAscendantShadowNodes,(세 개의 쉐도우 전직 직업 중 하나만 선택할 수 있습니다),,,3284551899,
AbandonLabyrinthMessage,경고: 미궁을 포기하려고 합니다. 이곳을 떠나겠습니까?,,,2483871065,
AbandonLabyrinthUnascendedMessage,경고: 전직 제단을 사용하지 않았습니다. 이곳을 떠나겠습니까?,,,2217643159,
GoldenKeyDescription,미궁 내의 황금 문을 열기 위해 이 아이템이 필요합니다. 미궁을 떠나면 자동으로 소지품창에서 떨어집니다.,,,2994503852,
SilverKeyDescription,미궁 내의 은 문을 열기 위해 이 아이템이 필요합니다. 미궁을 떠나면 자동으로 소지품창에서 떨어집니다.,,,766877213,
TreasureKeyDescription,미궁 내의 이자로의 보물 상자 하나를 열기 위해 이 아이템이 필요합니다. 미궁을 떠나면 자동으로 소지품창에서 떨어집니다.,,,3359562330,
ReminderTextIgnoreResistances,"("저항 무시"는 상대가 어떤 저항을 지니고 있든 여러분에게 받는 피해량이 변하지 않음을 의미합니다)",,,2423577955,
ItemDisplayStringRarity,아이템 희귀도,,,3153992599,
ItemDisplayStringMagic,마법,,,2257577587,
ItemDisplayStringRare,희귀,,,746463257,
ItemDisplayStringUnique,고유,,,3533728202,
ItemDisplayStringGem,젬,,,2637819242,
ItemDisplayStringCurrency,화폐,,,508750607,
ItemDisplayStringNormal,일반,,,1221040687,
ItemDisplayStringSockets,홈,,,735098215,
ItemDisplayStringItemLevel,아이템 레벨,,,704661028,
ItemDisplayStringTalismanTier,부적 등급,,,3301870658,
ItemDisplayStringNextLevelRequirements,다음 요구 레벨,,,2660755741,
ItemDisplayStringNote,메모,,,1194456236,
GrandmasterSaveFailed,명인을 구해내지 못했습니다. 로그아웃하여 고객센터를 이용하십시오.,,,1489923599,
CreateTencentAccountWindowMessage,텐센트로 로그인하기 위해서는 우선 텐센트 패스 오브 엑자일 계정을 생성해야 합니다.,,,441531736,
CreateTencentAccountWindowTitleLabel,계정 생성,,,1173850322,
CreateTencentAccountWindowAccountNameTextboxEmptyString,희망하는 계정 이름을 입력하십시오.,,,1580822983,
CreateTencentAccountWindowAccountNameLabel,계정 이름,,,1812968446,
CreateTencentAccountWindowCreateButton,생성,,,3826371423,
Price,최고입찰가,,,4273567740,
ExactPrice,정가,,,2895639726,
PurchaseMTXResultTimeout,아이템 구입 도중 연결이 지연되었습니다. 구입은 정상 진행되었을 가능성이 있으니 잠시 기다린 후 포인트 잔액 변동 여부를 확인하십시오.,,,3315493960,
PurchasePackageResultTimeout,패키지 구입 도중 연결이 지연되었습니다. 구입은 정상 진행되었을 가능성이 있으니 잠시 기다린 후 포인트 잔액 변동 여부를 확인하십시오.,,,623826638,
HealthyGamingNotice,,,,491591099,
ItemDescriptionItemisedProphecy,우클릭으로 이 예언을 캐릭터에 추가하십시오.,<<xbox_button_a>>을(를) 눌러 이 예언을 캐릭터에 추가하십시오.,,4173733258,
ItemDescriptionItemisedCapturedMonster,우클릭으로 이것을 야수 도감에 추가하십시오.,<<xbox_button_a>>을(를) 눌러 이것을 야수 도감에 추가하십시오.,,2709805833,
ProphecyTabItemiseButton,봉인,예언 봉인,,3659512090,
ProphecyTabSeekButton,보기,예언 보기,,2110181412,
ProphecyTabName,예언,,,1676768581,
ItemWarningApplyingAccountBoundCurrency,계정 귀속 화폐 아이템을 다른 아이템에 사용 시도 중입니다. 만들어지는 아이템 또한 계정 귀속 아이템이 됩니다. 이대로 진행하시겠습니까?,,,1051492745,
MonsterGoatmanFireShamanChampionInfoString,"몰려오는 마그마 시전
화염구 시전
용암 방패 시전",,,3174505942,
MonsterBanditMeleeChampionInfoString,격앙,,,50311508,
MonsterBanditRangedChampionInfoString,"폭발 화살비 사용
폭발 화살 사용",,,3318272726,
MonsterGhostPirateChampionInfoString,환영 무기 투척 사용,,,2379656135,
TutorialQuestRewardJewellersOrbTutorial,쥬얼러 오브는 아이템에 달린 홈의 색상과 개수를 무작위로 재련해줍니다.,,,754046922,
TutorialQuestRewardFusingOrbTutorial,연결의 오브는 아이템에 달린 홈 사이의 연결부를 무작위로 재련해줍니다.,,,4282507875,
ReminderTextTaunt,"("도발"당한 적은 플레이어만을 대상으로 하며, 다른 이에게 가하는 피해량이 10% 감폭합니다. 3초 동안 유지됩니다)",,,3995964918,
TabContainerClickToHideTabList,클릭하여 창 목록을 숨기십시오,,,2402435743,
SocialPanelPublicPartyJoin,입장,,,1746899886,
ProphecyQuestTrackerComplete,예언 성취,,,2869231293,
ProphecyQuestTrackerEinhar,아인하르를 찾아 임무 완수하기,,,3041541822,
ProphecyQuestTrackerAlva,알바를 찾아 임무 완수하기,,,3960126354,
ProphecyQuestTrackerNiko,니코를 찾아 임무 완수하기,,,3696712840,
ProphecyQuestTrackerZana,자나를 찾아 임무 완수하기,,,2198534,
ProphecyQuestTrackerJun,준을 찾아 임무 완수하기,,,1522430404,
ProphecyQuestTrackerRareZombies,강력한 언데드 일곱 처치하기,,,1657302433,
ProphecyQuestTrackerMagicNecromancers,강력한 네크로맨서들과 소환수들 처치하기,,,2532585231,
ProphecyQuestTrackerWickedKing1,역병 나락의 골렘에게 습격당하기,,,1681010543,
ProphecyQuestTrackerWickedKing1b,역병 나락의 골렘 처치하기,,,3637894061,
ProphecyQuestTrackerWickedKing2,역병 나락의 추종자들 처치하기,,,803195405,
ProphecyQuestTrackerWickedKing3,역병 나락의 습격 물리치기,,,1987150616,
ProphecyQuestTrackerWickedKing4,역병 나락의 습격 물리치기,,,285744306,
ProphecyQuestTrackerWickedKing5,역병 나락 처치하기,,,1970370057,
ProphecyQuestTrackerShadowQueen1,의회에 보낸 편지 읽기,,,2153778378,
ProphecyQuestTrackerShadowQueen2,속삭이는 자의 책 찾아 파괴하기,,,2416666759,
ProphecyQuestTrackerShadowQueen3,샤브론과 샤브론이 떨어트리는 책 파괴하기,,,2686138063,
ProphecyQuestTrackerShadowQueen4,속삭이는 자의 책 파괴하기,,,3203767466,
ProphecyQuestTrackerShadowQueen5,속삭이는 자의 치명적인 책 파괴하기,,,823928062,
ProphecyQuestTrackerVerdantKing1,야생의 군주의 동물들 처치하기,,,3095447607,
ProphecyQuestTrackerVerdantKing2,야생의 군주의 야수 처치하기,,,875333533,
ProphecyQuestTrackerVerdantKing3,야생의 군주의 동물들 처치하기,,,4114036357,
ProphecyQuestTrackerVerdantKing4,야생의 군주의 시체매 처치하기,,,1734316679,
ProphecyQuestTrackerVerdantKing5,야생의 군주의 로아 처치하기,,,1604835626,
ProphecyQuestTrackerHollowQueen1,숨 쉬지 않는 여왕의 망령들 처치하기,,,3078938499,
ProphecyQuestTrackerHollowQueen2,숨 쉬지 않는 여왕의 영웅 처치하기,,,2011343575,
ProphecyQuestTrackerHollowQueen3,숨 쉬지 않는 여왕의 영웅 처치하기,,,92434815,
ProphecyQuestTrackerHollowQueen4,숨 쉬지 않는 여왕의 영웅 처치하기,,,2364842792,
ProphecyQuestTrackerHollowQueen5,숨 쉬지 않는 여왕 처치하기,,,3823265153,
ProphecyQuestTrackerThaumaturgists1,샤브론의 일지 읽기,,,3017812,
ProphecyQuestTrackerThaumaturgists2,도이드리의 선언문 읽기,,,668556098,
ProphecyQuestTrackerThaumaturgists3,고대의 꿈 장치 조사하기,,,1051622692,
ProphecyQuestTrackerThaumaturgists4,말라카이의 헌신 읽기,,,572279704,
ProphecyQuestTrackerAncientRivalries1,샤브론의 아이템을 착용하고 브루투스 처치하기,,,1473411006,
ProphecyQuestTrackerAncientRivalries2,도이드리의 아이템을 착용하고 볼 처치하기,,,1860488551,
ProphecyQuestTrackerAncientRivalries3,라이온아이의 아이템을 착용하고 카옴 처치하기,,,3176166913,
ProphecyQuestTrackerAncientRivalries4,빅타리오의 아이템을 착용한 상태로 말라카이 처치하기,,,1224094657,
ProphecyQuestTrackerAmbitiousBandit1,배회 중인 도적들 처치하기,,,3470845185,
ProphecyQuestTrackerAmbitiousBandit2,배회 중인 도적들 처치하기,,,3976328530,
ProphecyQuestTrackerAmbitiousBandit3,배회 중인 도적들과 우두머리 처치하기,,,1548073872,
ProphecyQuestTrackerDeadlyRivalry1,경쟁 유배자 처치하기,,,2197564187,
ProphecyQuestTrackerDeadlyRivalry2,경쟁 유배자 처치하기,,,3280542572,
ProphecyQuestTrackerDeadlyRivalry3,경쟁 유배자 처치하기,,,410683377,
ProphecyQuestTrackerDeadlyRivalry4,경쟁 유배자 처치하기,,,3077200311,
ProphecyQuestTrackerDeadlyRivalry5,경쟁 유배자와 그 동료들 처치하기,,,3171030382,
ProphecyQuestTrackerCraftingRitual1,오닉스 목걸이에 진화의 오브 사용하기,,,341609646,
ProphecyQuestTrackerCraftingRitual2,얼룩무늬 오닉스 목걸이에 확장의 오브 사용하기,,,1937666754,
ProphecyQuestTrackerCraftingRitual3,퉁퉁한 얼룩무늬 오닉스 목걸이에 제왕의 오브 사용하기,,,1495416642,
ProphecyQuestTrackerCraftingRitual4,희귀 오닉스 목걸이에 엑잘티드 오브 사용하기,,,1287196700,
ProphecyQuestTrackerKeeperOfThePeace1,배회 중인 군벌들 처치하기,,,1579208623,
ProphecyQuestTrackerKeeperOfThePeace2,배회 중인 군벌들 처치하기,,,2063617722,
ProphecyQuestTrackerKeeperOfThePeace3,배회 중인 군벌들 처치하기,,,2349660540,
ProphecyQuestTrackerKeeperOfThePeace4,배회 중인 군벌들과 그 우두머리 처치하기,,,1368727352,
ProphecyQuestTrackerBeyondCult1,바메스 광신자들 처치하기,,,3179439102,
ProphecyQuestTrackerBeyondCult1b,바메스 광신자들 및 이계 몬스터들 처치하기,,,2109753616,
ProphecyQuestTrackerBeyondCult2,바메스의 전령 처치하기,,,185829735,
ProphecyQuestTrackerBeyondCult2b,변화하는 어둠 바메스 처치하기,,,1851276188,
ProphecyQuestTrackerAnarchysEnd1,탈주 유배자 처치하기,,,402704802,
ProphecyQuestTrackerAnarchysEnd2,탈주 유배자 둘 처치하기,,,2283154530,
ProphecyQuestTrackerAnarchysEnd3,탈주 유배자 넷 처치하기,,,2247021157,
ProphecyQuestTrackerAnarchysEnd4,탈주 유배자 여섯 처치하기,,,492800449,
ProphecyQuestTrackerDayOfSacrifice1,강력한 바알 몰락자 처치하기,,,41130432,
ProphecyQuestTrackerDayOfSacrifice2,타락한 희귀 금고에서 정오의 희생 획득하기,,,2858163797,
ProphecyQuestTrackerDayOfSacrifice3,어려운 숨겨진 바알 지역 입장하기,,,1767046291,
ProphecyQuestTrackerDayOfSacrifice4,침입하는 하나의 적과 마주하기,,,926792708,
ProphecyQuestTrackerTwinnedMapBosses,쌍둥이 보스들 처치하기,,,2317111342,
ProphecyQuestTrackerExtraRogueExiles,탈주 유배자들 처치하기,,,1502352788,
ProphecyQuestTrackerExtraStrongboxes,금고들 열기,,,2389208641,
ProphecyQuestTrackerExtraVaalSideArea,바알 부가 지역 한 곳 진입하기,,,4019527909,
ItemErrorProphecyNoSpace,예언을 추가할 공간이 없습니다.,,,119311464,
ItemErrorProphecyFamilyConflict,이 예언은 이미 소지하고 있는 예언과 충돌합니다.,,,3351963730,
ItemErrorProphecyChainConflict,이미 이 연쇄 예언을 소지하고 있습니다.,,,3999022945,
ProphecyQuestTrackerMapShavronneBrutus,샤브론의 메아리와 브루투스 처치하기,,,2220732708,
ProphecyQuestTrackerMapKoleBrutus,콜과 브루투스 처치하기,,,366974354,
ProphecyQuestTrackerMapDoedreStoneCircle,도이드리의 메아리 처치하기,,,1775702455,
ProphecyQuestTrackerMapKadakaKuduku,쿠두쿠와 카다카 처치하기,,,1077971131,
ProphecyQuestTrackerMapMaligaroFidelitas,말리가로의 메아리와 피델리타스 처치하기,,,2997065516,
ProphecyQuestTrackerMapDaressoMerveil,다레소의 메아리와 머베일 처치하기,,,1837294737,
ProphecyQuestTrackerMapExtraHaku,하쿠의 임무 완료하기,,,4135647934,
ProphecyQuestTrackerMapExtraTora,토라의 임무 완료하기,,,1724963365,
ProphecyQuestTrackerMapExtraCatarina,카타리나의 임무 완료하기,,,3117208352,
ProphecyQuestTrackerMapExtraVagan,베이건의 임무 완료하기,,,3870756381,
ProphecyQuestTrackerMapExtraElreon,엘레온의 임무 완료하기,,,2525635303,
ProphecyQuestTrackerMapExtraVorici,보리치의 임무 완료하기,,,946833656,
ProphecyQuestTrackerMapExtraZana,자나의 임무 완료하기,,,322756478,
ProphecyQuestTrackerMysteriousInvaders,이계 몬스터들 처치하기,,,2643748332,
ProphecyQuestTrackerUndeadSpawnInOldFields,언데드 군단 처치하기,,,3578838433,
ProphecyQuestTrackerMapTwinned,쌍둥이 보스들 처치하기,,,3805040750,
NavaliNotEnoughCoinsToSeek,실버 코인이 부족하여 예언을 볼 수 없습니다.,,,3783372310,
NavaliNotEnoughCoinsToSeal,실버 코인이 부족하여 예언을 봉인할 수 없습니다.,,,4270969008,
ProphecySealConfirmationText,실버 코인 1개로 예언을 봉인하시겠습니까?,,,3806068853,
ProphecySealConfirmationTextPlural,실버 코인 {0}개로 예언을 봉인하시겠습니까?,,,870109413,
NavaliPropheciesFull,갖고 있는 예언의 숫자가 가득 차서 새로운 예언을 볼 수 없습니다.,,,1473961323,
ProphecyQuestTrackerUniqueFireGolemAtFireFurysCamp,광분한 불의 야영지에서 증오스런 불 처치하기,,,999908543,
ProphecyQuestTrackerFarmerSkeletonsAtRuinedHouse,무너진 집에서 언데드 침입 막기,,,1874889952,
